project,month,label,active_devs,num_files,num_commits,c_percentage,inactive_c,c_nodes,c_edges,c_c_coef,c_mean_degree,c_long_tail
359,8,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
359,9,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
359,10,sustainable,2,1,1,1.0,0.0,0,0,0.0,0.0,0
359,11,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
359,12,sustainable,2,1,1,1.0,0.0,0,0,0.0,0.0,0
359,13,sustainable,1,1,1,1.0,0.0,0,0,0.0,0.0,0
359,14,sustainable,1,0,0,0.0,1.0,0,0,0.0,0.0,0
359,15,sustainable,2,0,0,0.0,1.0,0,0,0.0,0.0,0
359,16,sustainable,4,4,12,0.6666666666666666,0.0,2,1,0.0,1.0,0
359,17,sustainable,2,0,0,0.0,1.0,0,0,0.0,0.0,0
359,18,sustainable,2,3,3,1.0,0.0,0,0,0.0,0.0,0
359,19,sustainable,2,3,3,1.0,0.0,0,0,0.0,0.0,0
359,20,sustainable,1,0,0,0.0,1.0,0,0,0.0,0.0,0
359,21,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
359,22,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
359,23,sustainable,3,3,3,1.0,0.0,0,0,0.0,0.0,0
359,24,sustainable,6,5,11,0.6363636363636364,0.9230769230769232,3,3,1.0,2.0,0
359,25,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
359,26,sustainable,3,2,2,1.0,0.0,0,0,0.0,0.0,0
359,27,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
359,28,sustainable,1,0,0,0.0,1.0,0,0,0.0,0.0,0
359,29,sustainable,2,0,0,0.0,1.0,0,0,0.0,0.0,0
774,1,sustainable,1,62,245,1.0,0.4285714285714285,0,0,0.0,0.0,0
774,2,sustainable,2,13,17,1.0,0.3333333333333333,0,0,0.0,0.0,0
774,3,sustainable,1,0,0,0.0,1.0,0,0,0.0,0.0,0
774,4,sustainable,5,0,0,0.0,1.0,0,0,0.0,0.0,0
774,5,sustainable,1,0,0,0.0,1.0,0,0,0.0,0.0,0
774,6,sustainable,5,0,0,0.0,1.0,0,0,0.0,0.0,0
774,7,sustainable,2,0,0,0.0,1.0,0,0,0.0,0.0,0
774,8,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
774,9,sustainable,6,0,0,0.0,1.0,0,0,0.0,0.0,0
774,10,sustainable,5,0,0,0.0,1.0,0,0,0.0,0.0,0
774,11,sustainable,7,0,0,0.0,1.0,0,0,0.0,0.0,0
774,12,sustainable,9,126,503,0.4015904572564612,0.1923076923076923,6,15,1.0,5.0,0
774,13,sustainable,11,156,560,0.2303571428571428,0.2692307692307692,5,10,1.0,4.0,0
774,14,sustainable,12,125,425,0.9505882352941176,0.24,5,8,0.8666666666666666,3.2,4
774,15,sustainable,9,238,368,0.9483695652173914,0.4545454545454545,4,4,0.5833333333333333,2.0,3
774,16,sustainable,5,26,30,0.5666666666666667,0.8947368421052632,2,1,0.0,1.0,0
774,17,sustainable,10,113,197,0.3096446700507614,0.1538461538461538,5,7,0.7,2.8,4
774,18,sustainable,10,332,664,0.4397590361445783,0.5357142857142857,6,11,0.8666666666666667,3.6666666666666665,2
774,19,sustainable,5,380,450,0.6177777777777778,0.5882352941176471,3,3,1.0,2.0,0
774,20,sustainable,11,216,250,0.7759999999999999,0.4642857142857143,4,2,0.0,1.0,0
774,21,sustainable,7,390,453,0.9315673289183224,0.4285714285714285,2,1,0.0,1.0,0
774,22,sustainable,5,96,149,0.3557046979865771,0.391304347826087,2,1,0.0,1.0,0
774,23,sustainable,6,329,663,0.93815987933635,0.1428571428571428,3,3,1.0,2.0,0
774,24,sustainable,2,17,18,0.7777777777777778,0.8636363636363636,0,0,0.0,0.0,0
774,25,sustainable,7,546,582,0.4914089347079037,0.9047619047619048,2,1,0.0,1.0,0
774,26,sustainable,7,306,469,0.7356076759061834,0.3333333333333333,4,5,0.8333333333333333,2.5,2
774,27,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
774,28,sustainable,4,1,2,1.0,0.5,0,0,0.0,0.0,0
774,29,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
774,30,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
774,31,sustainable,1,7,7,1.0,0.0,0,0,0.0,0.0,0
774,32,sustainable,1,7,7,1.0,0.0,0,0,0.0,0.0,0
774,33,sustainable,5,38,142,0.4225352112676056,0.4,3,3,1.0,2.0,0
774,34,sustainable,3,14,18,0.6111111111111112,0.875,3,3,1.0,2.0,0
774,35,sustainable,1,7,7,1.0,0.0,0,0,0.0,0.0,0
774,36,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
774,37,sustainable,2,13,16,0.875,0.7,0,0,0.0,0.0,0
774,38,sustainable,2,22,38,1.0,0.7916666666666666,0,0,0.0,0.0,0
774,39,sustainable,1,12,12,1.0,0.0,0,0,0.0,0.0,0
774,40,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
744,1,sustainable,1,16,28,1.0,0.0,0,0,0.0,0.0,0
744,2,sustainable,2,5,20,0.85,0.6666666666666666,2,1,0.0,1.0,0
744,3,sustainable,2,20,48,0.5,0.5769230769230769,2,1,0.0,1.0,0
744,4,sustainable,3,142,487,0.5667351129363449,0.25,3,3,1.0,2.0,0
744,5,sustainable,3,56,325,0.6307692307692307,0.0869565217391304,3,2,0.0,1.3333333333333333,1
744,6,sustainable,1,11,23,1.0,0.0,0,0,0.0,0.0,0
744,7,sustainable,2,39,97,0.6494845360824743,0.8461538461538461,2,1,0.0,1.0,0
744,8,sustainable,3,37,252,0.7777777777777778,0.2857142857142857,3,3,1.0,2.0,0
744,9,sustainable,2,24,133,0.5639097744360902,0.4615384615384615,2,1,0.0,1.0,0
744,10,sustainable,2,396,1048,0.8673664122137404,0.35,2,1,0.0,1.0,0
744,11,sustainable,2,188,744,0.581989247311828,0.2142857142857142,2,1,0.0,1.0,0
744,12,sustainable,3,327,2209,0.9977365323675872,0.2272727272727272,2,1,0.0,1.0,0
744,13,sustainable,2,4,6,1.0,0.8,0,0,0.0,0.0,0
744,14,sustainable,7,232,667,0.8965517241379308,0.3181818181818182,6,13,0.9,4.333333333333333,5
744,15,sustainable,5,167,467,0.5438972162740899,0.44,2,1,0.0,1.0,0
744,16,sustainable,6,39,83,0.9397590361445785,0.16,2,1,0.0,1.0,0
744,17,sustainable,4,17,31,0.8709677419354839,0.8518518518518519,3,3,1.0,2.0,0
744,18,sustainable,1,291,728,1.0,0.4827586206896552,0,0,0.0,0.0,0
744,19,sustainable,7,110,643,0.8802488335925351,0.1923076923076923,5,6,0.6,2.4,4
744,20,sustainable,1,142,348,1.0,0.48,0,0,0.0,0.0,0
744,21,sustainable,3,65,142,0.9718309859154928,0.5925925925925926,3,3,1.0,2.0,0
744,22,sustainable,3,119,341,0.7859237536656891,0.5909090909090909,3,2,0.0,1.3333333333333333,1
744,23,sustainable,2,15,31,0.7096774193548387,0.7826086956521741,0,0,0.0,0.0,0
744,24,sustainable,3,24,37,0.5405405405405406,0.8888888888888888,0,0,0.0,0.0,0
744,25,sustainable,5,4,13,0.4615384615384615,0.5714285714285714,3,2,0.0,1.3333333333333333,1
744,26,sustainable,1,9,9,1.0,0.0,0,0,0.0,0.0,0
744,27,sustainable,5,20,30,0.4666666666666667,0.8,3,2,0.0,1.3333333333333333,1
744,28,sustainable,5,73,245,0.9428571428571428,0.6666666666666666,4,5,0.8333333333333333,2.5,2
744,29,sustainable,3,142,511,0.9608610567514676,0.2608695652173913,2,1,0.0,1.0,0
744,30,sustainable,4,128,376,0.9946808510638298,0.5172413793103449,3,3,1.0,2.0,0
744,31,sustainable,3,33,91,1.0,0.4444444444444444,0,0,0.0,0.0,0
744,32,sustainable,2,22,39,1.0,0.4137931034482758,0,0,0.0,0.0,0
744,33,sustainable,1,37,70,1.0,0.5,0,0,0.0,0.0,0
744,34,sustainable,2,9,20,1.0,0.8636363636363636,0,0,0.0,0.0,0
744,35,sustainable,2,5,7,1.0,0.8888888888888888,0,0,0.0,0.0,0
744,36,sustainable,3,227,1054,0.9981024667931688,0.4736842105263157,3,3,1.0,2.0,0
744,37,sustainable,4,28,81,0.9506172839506172,0.6,4,2,0.0,1.0,0
744,38,sustainable,1,4,4,1.0,0.0,0,0,0.0,0.0,0
744,39,sustainable,3,20,38,0.9736842105263158,0.9285714285714286,0,0,0.0,0.0,0
744,40,sustainable,3,93,198,1.0,0.8571428571428571,0,0,0.0,0.0,0
744,41,sustainable,5,148,477,0.9958071278825996,0.2142857142857142,3,3,1.0,2.0,0
744,42,sustainable,5,71,170,0.9588235294117649,0.1724137931034483,3,3,1.0,2.0,0
744,43,sustainable,6,80,219,0.91324200913242,0.36,5,7,0.8,2.8,2
744,44,sustainable,6,76,233,0.7253218884120172,0.3333333333333333,5,6,0.5333333333333333,2.4,4
744,45,sustainable,6,64,201,0.6716417910447762,0.3846153846153846,3,3,1.0,2.0,0
744,46,sustainable,2,119,257,0.9455252918287936,0.36,2,1,0.0,1.0,0
729,1,sustainable,2,11,14,0.8571428571428571,0.6666666666666666,2,1,0.0,1.0,0
729,2,sustainable,1,6,8,1.0,0.8181818181818182,0,0,0.0,0.0,0
729,3,sustainable,2,3,4,0.75,0.625,2,1,0.0,1.0,0
729,4,sustainable,1,1,1,1.0,0.0,0,0,0.0,0.0,0
729,5,sustainable,2,3,4,0.5,0.8,0,0,0.0,0.0,0
729,6,sustainable,7,28,169,0.7159763313609467,0.16,5,10,1.0,4.0,0
729,7,sustainable,5,18,28,0.5357142857142857,0.7777777777777778,3,2,0.0,1.3333333333333333,1
729,8,sustainable,4,16,46,0.5217391304347826,0.44,4,5,0.8333333333333333,2.5,2
729,9,sustainable,7,22,39,0.6666666666666666,0.5789473684210527,3,3,1.0,2.0,0
729,10,sustainable,7,15,32,0.53125,0.5454545454545454,4,5,0.8333333333333333,2.5,2
729,11,sustainable,6,10,21,0.8095238095238095,0.4117647058823529,3,3,1.0,2.0,0
729,12,sustainable,5,24,79,0.5443037974683544,0.8148148148148148,3,3,1.0,2.0,0
729,13,sustainable,10,22,29,0.5172413793103449,0.5217391304347826,5,3,0.0,1.2,1
729,14,sustainable,6,4,6,0.8333333333333334,0.9583333333333334,2,1,0.0,1.0,0
729,15,sustainable,8,30,101,0.7623762376237624,0.5172413793103449,6,11,0.8222222222222221,3.6666666666666665,5
729,16,sustainable,9,18,40,0.625,0.5416666666666666,5,8,0.8666666666666666,3.2,4
729,17,sustainable,7,11,27,0.5555555555555556,0.1666666666666666,5,8,0.8666666666666666,3.2,4
729,18,sustainable,9,20,47,0.5106382978723404,0.5625,3,2,0.0,1.3333333333333333,1
729,19,sustainable,8,17,34,0.9411764705882352,0.3684210526315789,2,1,0.0,1.0,0
729,20,sustainable,5,14,17,1.0,0.9090909090909092,0,0,0.0,0.0,0
729,21,sustainable,6,6,14,0.7142857142857143,0.7272727272727273,3,2,0.0,1.3333333333333333,1
729,22,sustainable,5,13,42,0.9047619047619048,0.4705882352941176,3,2,0.0,1.3333333333333333,1
729,23,sustainable,3,2,3,1.0,0.0,0,0,0.0,0.0,0
729,24,sustainable,3,2,2,1.0,0.0,0,0,0.0,0.0,0
729,25,sustainable,3,2,2,1.0,0.0,0,0,0.0,0.0,0
729,26,sustainable,4,9,9,0.6666666666666666,0.8666666666666667,0,0,0.0,0.0,0
729,27,sustainable,3,10,10,1.0,0.0,0,0,0.0,0.0,0
729,28,sustainable,2,0,0,0.0,1.0,0,0,0.0,0.0,0
729,29,sustainable,2,13,29,1.0,0.5263157894736842,0,0,0.0,0.0,0
729,30,sustainable,5,21,36,0.8055555555555556,0.4285714285714285,3,3,1.0,2.0,0
733,1,sustainable,3,32,77,0.6883116883116883,0.3214285714285714,3,2,0.0,1.3333333333333333,1
733,2,sustainable,4,87,313,0.8242811501597445,0.2592592592592592,4,3,0.0,1.5,1
733,3,sustainable,5,130,864,0.5949074074074074,0.037037037037037,3,3,1.0,2.0,0
733,4,sustainable,6,77,436,1.0,0.25,0,0,0.0,0.0,0
733,5,sustainable,6,9,13,0.8461538461538461,0.8888888888888888,0,0,0.0,0.0,0
733,6,sustainable,4,0,0,0.0,1.0,0,0,0.0,0.0,0
733,7,sustainable,2,0,0,0.0,1.0,0,0,0.0,0.0,0
733,8,sustainable,5,53,90,0.6777777777777778,0.6666666666666666,2,1,0.0,1.0,0
733,9,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
733,10,sustainable,1,32,35,1.0,0.0,0,0,0.0,0.0,0
733,11,sustainable,3,3,6,0.6666666666666666,0.7857142857142857,0,0,0.0,0.0,0
733,12,sustainable,1,46,72,1.0,0.5,0,0,0.0,0.0,0
733,13,sustainable,2,21,34,1.0,0.5833333333333334,0,0,0.0,0.0,0
733,14,sustainable,6,20,27,0.9629629629629628,0.8695652173913043,2,1,0.0,1.0,0
733,15,sustainable,4,13,25,0.92,0.6,2,1,0.0,1.0,0
733,16,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
733,17,sustainable,2,13,15,1.0,0.7647058823529411,0,0,0.0,0.0,0
733,18,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
733,19,sustainable,3,44,60,1.0,0.5,0,0,0.0,0.0,0
733,20,sustainable,3,33,151,0.9933774834437086,0.6153846153846154,2,1,0.0,1.0,0
733,21,sustainable,3,39,74,1.0,0.2,0,0,0.0,0.0,0
733,22,sustainable,1,0,0,0.0,1.0,0,0,0.0,0.0,0
733,23,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
733,24,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
733,25,sustainable,4,1,3,0.6666666666666666,0.0,2,1,0.0,1.0,0
730,1,dormant,1,1,1,1.0,0.0,0,0,0.0,0.0,0
730,2,dormant,2,24,68,0.9117647058823528,0.625,2,1,0.0,1.0,0
730,3,dormant,3,35,197,0.9187817258883249,0.3333333333333333,2,1,0.0,1.0,0
730,4,dormant,2,32,73,0.9315068493150684,0.6296296296296297,2,1,0.0,1.0,0
730,5,dormant,1,25,46,1.0,0.8,0,0,0.0,0.0,0
730,6,dormant,1,2,2,1.0,0.0,0,0,0.0,0.0,0
730,7,dormant,1,64,190,1.0,0.5416666666666666,0,0,0.0,0.0,0
730,8,dormant,1,22,41,1.0,0.25,0,0,0.0,0.0,0
730,9,dormant,1,5,6,1.0,0.0,0,0,0.0,0.0,0
730,10,dormant,2,7,8,1.0,0.6666666666666666,0,0,0.0,0.0,0
730,11,dormant,2,1,1,1.0,0.0,0,0,0.0,0.0,0
730,12,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
730,13,dormant,2,1,1,1.0,0.0,0,0,0.0,0.0,0
730,14,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
730,15,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
730,16,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
730,17,dormant,1,0,0,0.0,1.0,0,0,0.0,0.0,0
730,18,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
730,19,dormant,1,0,0,0.0,1.0,0,0,0.0,0.0,0
730,20,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
730,21,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
730,22,dormant,1,36,67,1.0,0.0,0,0,0.0,0.0,0
730,23,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
730,24,dormant,3,1,2,0.5,0.0,2,1,0.0,1.0,0
730,25,dormant,1,0,0,0.0,1.0,0,0,0.0,0.0,0
730,26,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
730,27,dormant,1,0,0,0.0,1.0,0,0,0.0,0.0,0
730,28,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
730,29,dormant,1,0,0,0.0,1.0,0,0,0.0,0.0,0
730,30,dormant,3,1,2,0.5,0.0,2,1,0.0,1.0,0
730,31,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
730,32,dormant,1,0,0,0.0,1.0,0,0,0.0,0.0,0
730,33,dormant,2,5,5,1.0,0.0,0,0,0.0,0.0,0
730,34,dormant,1,0,0,0.0,1.0,0,0,0.0,0.0,0
730,35,dormant,3,2,2,1.0,0.0,0,0,0.0,0.0,0
730,36,dormant,2,0,0,0.0,1.0,0,0,0.0,0.0,0
730,37,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
730,38,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,1,dormant,1,1,1,1.0,0.0,0,0,0.0,0.0,0
771,2,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,3,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,4,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,5,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,6,dormant,1,1,1,1.0,0.0,0,0,0.0,0.0,0
771,7,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,8,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,9,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,10,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,11,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,12,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,13,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,14,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,15,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,16,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,17,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,18,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,19,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,20,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,21,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,22,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,23,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,24,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,25,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,26,dormant,1,1,3,1.0,0.3333333333333333,0,0,0.0,0.0,0
771,27,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,28,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,29,dormant,2,1,1,1.0,0.0,0,0,0.0,0.0,0
771,30,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,31,dormant,1,0,0,0.0,1.0,0,0,0.0,0.0,0
771,32,dormant,1,1,1,1.0,0.0,0,0,0.0,0.0,0
771,33,dormant,1,0,0,0.0,1.0,0,0,0.0,0.0,0
771,34,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,35,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,36,dormant,2,9,13,0.6153846153846154,0.4,2,1,0.0,1.0,0
771,37,dormant,1,24,27,1.0,0.0,0,0,0.0,0.0,0
771,38,dormant,1,12,19,1.0,0.0,0,0,0.0,0.0,0
771,39,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,40,dormant,1,1,1,1.0,0.0,0,0,0.0,0.0,0
771,41,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,42,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,43,dormant,1,6,6,1.0,0.0,0,0,0.0,0.0,0
771,44,dormant,4,9,13,0.6153846153846154,0.0,2,1,0.0,1.0,0
771,45,dormant,1,11,11,1.0,0.0,0,0,0.0,0.0,0
771,46,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,47,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,48,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
771,49,dormant,1,0,0,0.0,1.0,0,0,0.0,0.0,0
872,1,sustainable,7,42,610,0.6344262295081967,0.1333333333333333,3,3,1.0,2.0,0
872,2,sustainable,7,45,270,0.7851851851851852,0.1428571428571428,3,3,1.0,2.0,0
872,3,sustainable,6,38,80,0.775,0.6071428571428571,4,5,0.8333333333333333,2.5,2
872,4,sustainable,5,9,10,0.5,0.9090909090909092,0,0,0.0,0.0,0
872,5,sustainable,5,17,37,0.972972972972973,0.8636363636363636,0,0,0.0,0.0,0
872,6,sustainable,4,63,103,0.9708737864077672,0.5833333333333334,2,1,0.0,1.0,0
872,7,sustainable,7,33,71,0.7887323943661971,0.3076923076923077,3,3,1.0,2.0,0
872,8,sustainable,6,57,173,0.6994219653179191,0.32,2,1,0.0,1.0,0
872,9,sustainable,9,54,105,0.8476190476190476,0.4736842105263157,2,1,0.0,1.0,0
872,10,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
872,11,sustainable,1,3,5,1.0,0.8333333333333334,0,0,0.0,0.0,0
872,12,sustainable,6,66,95,0.7684210526315789,0.0,3,3,1.0,2.0,0
872,13,sustainable,6,51,118,0.923728813559322,0.4545454545454545,3,3,1.0,2.0,0
872,14,sustainable,2,10,11,1.0,0.0,0,0,0.0,0.0,0
872,15,sustainable,3,18,23,0.7391304347826086,0.8695652173913043,2,1,0.0,1.0,0
872,16,sustainable,6,36,45,0.9111111111111112,0.4,3,2,0.0,1.3333333333333333,1
872,17,sustainable,1,8,8,1.0,0.0,0,0,0.0,0.0,0
872,18,sustainable,5,25,28,0.9285714285714286,0.0,2,1,0.0,1.0,0
872,19,sustainable,8,50,99,0.797979797979798,0.6086956521739131,4,6,1.0,3.0,0
872,20,sustainable,4,21,24,1.0,0.8461538461538461,0,0,0.0,0.0,0
872,21,sustainable,5,26,50,0.5,0.56,3,2,0.0,1.3333333333333333,1
872,22,sustainable,5,17,44,0.8409090909090909,0.4761904761904761,3,3,1.0,2.0,0
872,23,sustainable,7,10,25,0.36,0.4090909090909091,3,2,0.0,1.3333333333333333,1
872,24,sustainable,7,28,62,0.4677419354838709,0.5789473684210527,3,3,1.0,2.0,0
872,25,sustainable,6,78,201,0.7810945273631841,0.3846153846153846,3,2,0.0,1.3333333333333333,1
872,26,sustainable,8,76,202,0.5346534653465347,0.4137931034482758,4,6,1.0,3.0,0
872,27,sustainable,9,25,39,0.6410256410256411,0.52,4,4,0.5833333333333333,2.0,3
908,1,dormant,4,24,150,0.9466666666666668,0.2,2,1,0.0,1.0,0
908,2,dormant,5,45,241,0.7261410788381742,0.1764705882352941,2,1,0.0,1.0,0
908,3,dormant,3,30,52,1.0,0.5217391304347826,0,0,0.0,0.0,0
908,4,dormant,3,40,102,1.0,0.6071428571428571,0,0,0.0,0.0,0
908,5,dormant,2,12,26,1.0,0.7916666666666666,0,0,0.0,0.0,0
908,6,dormant,1,17,22,1.0,0.8095238095238095,0,0,0.0,0.0,0
908,7,dormant,1,18,36,1.0,0.8260869565217391,0,0,0.0,0.0,0
908,8,dormant,3,28,68,1.0,0.7142857142857143,0,0,0.0,0.0,0
908,9,dormant,4,8,9,0.8888888888888888,0.75,0,0,0.0,0.0,0
908,10,dormant,3,37,47,1.0,0.5882352941176471,0,0,0.0,0.0,0
908,11,dormant,2,4,7,0.8571428571428571,0.6666666666666666,0,0,0.0,0.0,0
908,12,dormant,3,6,11,1.0,0.0,0,0,0.0,0.0,0
908,13,dormant,5,55,154,0.974025974025974,0.55,2,1,0.0,1.0,0
908,14,dormant,6,23,67,0.9850746268656716,0.4615384615384615,0,0,0.0,0.0,0
908,15,dormant,9,21,46,0.8695652173913043,0.4545454545454545,0,0,0.0,0.0,0
908,16,dormant,7,41,103,0.883495145631068,0.56,2,1,0.0,1.0,0
908,17,dormant,9,50,146,0.9726027397260274,0.6111111111111112,2,1,0.0,1.0,0
908,18,dormant,9,92,496,0.9536290322580644,0.2222222222222222,3,3,1.0,2.0,0
908,19,dormant,9,57,259,0.6061776061776062,0.4,2,1,0.0,1.0,0
908,20,dormant,5,71,237,0.9451476793248944,0.3846153846153846,2,1,0.0,1.0,0
908,21,dormant,5,23,66,0.9090909090909092,0.6206896551724138,2,1,0.0,1.0,0
908,22,dormant,9,64,402,0.7885572139303483,0.1428571428571428,3,3,1.0,2.0,0
908,23,dormant,7,67,236,0.9152542372881356,0.4782608695652174,2,1,0.0,1.0,0
908,24,dormant,8,93,579,0.7823834196891192,0.25,2,1,0.0,1.0,0
908,25,dormant,8,28,100,0.78,0.4074074074074074,3,3,1.0,2.0,0
908,26,dormant,6,18,37,0.8918918918918919,0.64,2,1,0.0,1.0,0
908,27,dormant,4,25,59,0.9830508474576272,0.4615384615384615,2,1,0.0,1.0,0
908,28,dormant,7,34,46,0.9782608695652174,0.7,2,1,0.0,1.0,0
908,29,dormant,7,46,78,0.6666666666666666,0.6875,2,1,0.0,1.0,0
908,30,dormant,6,73,218,0.8440366972477065,0.4285714285714285,3,3,1.0,2.0,0
908,31,dormant,5,25,30,1.0,0.8,0,0,0.0,0.0,0
908,32,dormant,5,3,3,0.6666666666666666,0.9230769230769232,0,0,0.0,0.0,0
908,33,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
908,34,dormant,5,5,5,1.0,0.0,0,0,0.0,0.0,0
908,35,dormant,2,0,0,0.0,1.0,0,0,0.0,0.0,0
908,36,dormant,7,2,2,1.0,0.0,0,0,0.0,0.0,0
908,37,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
908,38,dormant,1,0,0,0.0,1.0,0,0,0.0,0.0,0
908,39,dormant,2,0,0,0.0,1.0,0,0,0.0,0.0,0
908,40,dormant,8,0,0,0.0,1.0,0,0,0.0,0.0,0
908,41,dormant,4,0,0,0.0,1.0,0,0,0.0,0.0,0
908,42,dormant,6,0,0,0.0,1.0,0,0,0.0,0.0,0
908,43,dormant,7,0,0,0.0,1.0,0,0,0.0,0.0,0
908,44,dormant,6,0,0,0.0,1.0,0,0,0.0,0.0,0
908,45,dormant,10,0,0,0.0,1.0,0,0,0.0,0.0,0
908,46,dormant,8,0,0,0.0,1.0,0,0,0.0,0.0,0
908,47,dormant,5,0,0,0.0,1.0,0,0,0.0,0.0,0
908,48,dormant,9,0,0,0.0,1.0,0,0,0.0,0.0,0
908,49,dormant,3,0,0,0.0,1.0,0,0,0.0,0.0,0
908,50,dormant,6,0,0,0.0,1.0,0,0,0.0,0.0,0
908,51,dormant,8,0,0,0.0,1.0,0,0,0.0,0.0,0
908,52,dormant,7,1,1,1.0,0.0,0,0,0.0,0.0,0
908,53,dormant,7,0,0,0.0,1.0,0,0,0.0,0.0,0
908,54,dormant,8,0,0,0.0,1.0,0,0,0.0,0.0,0
908,55,dormant,9,0,0,0.0,1.0,0,0,0.0,0.0,0
908,56,dormant,7,0,0,0.0,1.0,0,0,0.0,0.0,0
908,57,dormant,4,0,0,0.0,1.0,0,0,0.0,0.0,0
777,1,sustainable,1,19,44,1.0,0.5714285714285714,0,0,0.0,0.0,0
777,2,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
777,3,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
777,4,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
777,5,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
777,6,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
777,7,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
777,8,sustainable,1,4,4,1.0,0.0,0,0,0.0,0.0,0
777,9,sustainable,2,5,11,0.9090909090909092,0.7727272727272727,2,1,0.0,1.0,0
